wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,yolo_node_ms,depth_node_ms,safety_node_ms,total_system_latency_ms
2026-04-24T14:47:14.723,1777031234.723446,exp_latency_final,400_lux,latency_measurement,,,1.7131,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=7075/10494 | roi_mode=full,SAFE (z=1.71m),0,1,1,0,"[{""cx"":581.78,""cy"":478.4,""w"":395.16,""h"":952.98,""x1"":64,""y1"":0,""x2"":130,""y2"":159,""conf"":0.9457,""depth_m"":null,""depth_valid"":false}]",0.9457,581.78,478.40,395.16,952.98,,4.99,9.97,9.97,4.99,6.25,1101.31,0.43,150.66,3.17,4.70,1101.31
2026-04-24T14:47:14.823,1777031234.823564,exp_latency_final,400_lux,latency_measurement,,,1.7131,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=7075/10494 | roi_mode=full,SAFE (z=1.71m),0,0,1,0,"[{""cx"":577.13,""cy"":476.23,""w"":383.95,""h"":948.06,""x1"":64,""y1"":0,""x2"":129,""y2"":158,""conf"":0.9445,""depth_m"":null,""depth_valid"":false}]",0.9445,577.13,476.23,383.95,948.06,,3.33,9.98,9.98,3.33,6.25,1101.31,0.43,114.07,3.17,4.70,1101.31
2026-04-24T14:47:14.922,1777031234.922935,exp_latency_final,400_lux,latency_measurement,,,1.7131,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=7075/10494 | roi_mode=full,SAFE (z=1.71m),0,0,1,0,"[{""cx"":577.13,""cy"":476.23,""w"":383.95,""h"":948.06,""x1"":64,""y1"":0,""x2"":129,""y2"":158,""conf"":0.9445,""depth_m"":null,""depth_valid"":false}]",0.9445,577.13,476.23,383.95,948.06,,2.50,10.00,7.50,2.50,6.25,1101.31,33.70,114.07,3.17,4.70,1101.31
2026-04-24T14:47:15.023,1777031235.023250,exp_latency_final,400_lux,latency_measurement,,,1.7400,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7281/10112 | roi_mode=full,SAFE (z=1.74m),0,1,1,0,"[{""cx"":580.67,""cy"":476.14,""w"":384.76,""h"":947.19,""x1"":65,""y1"":0,""x2"":129,""y2"":158,""conf"":0.9447,""depth_m"":null,""depth_valid"":false}]",0.9447,580.67,476.14,384.76,947.19,,4.00,9.99,7.99,4.00,5.85,1192.39,0.71,149.56,3.18,0.16,1192.39
2026-04-24T14:47:15.123,1777031235.123097,exp_latency_final,400_lux,latency_measurement,,,1.7400,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7281/10112 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":612.96,""cy"":479.76,""w"":367.82,""h"":956.01,""x1"":72,""y1"":0,""x2"":133,""y2"":160,""conf"":0.9332,""depth_m"":null,""depth_valid"":false}]",0.9332,612.96,479.76,367.82,956.01,,3.33,10.00,8.33,3.33,5.85,1192.39,33.66,132.91,3.18,0.16,1192.39
2026-04-24T14:47:15.222,1777031235.222957,exp_latency_final,400_lux,latency_measurement,,,1.7400,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7281/10112 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":612.96,""cy"":479.76,""w"":367.82,""h"":956.01,""x1"":72,""y1"":0,""x2"":133,""y2"":160,""conf"":0.9332,""depth_m"":null,""depth_valid"":false}]",0.9332,612.96,479.76,367.82,956.01,,2.86,10.00,7.14,2.86,5.85,1192.39,30.23,132.91,3.18,0.16,1192.39
2026-04-24T14:47:15.333,1777031235.333409,exp_latency_final,400_lux,latency_measurement,,,1.7284,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=7582/9760 | roi_mode=full,SAFE (z=1.73m),0,1,2,0,"[{""cx"":646.86,""cy"":478.2,""w"":354.51,""h"":953.24,""x1"":79,""y1"":0,""x2"":138,""y2"":159,""conf"":0.9513,""depth_m"":null,""depth_valid"":false},{""cx"":439.63,""cy"":441.98,""w"":90.15,""h"":91.96,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.7442,""depth_m"":null,""depth_valid"":false}]",0.9513,646.86,478.20,354.51,953.24,,3.70,9.87,7.40,3.70,10.98,1193.11,30.61,167.98,1.13,0.16,1193.11
2026-04-24T14:47:15.423,1777031235.423015,exp_latency_final,400_lux,latency_measurement,,,1.7284,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=7582/9760 | roi_mode=full,SAFE (z=1.73m),0,0,2,0,"[{""cx"":646.86,""cy"":478.2,""w"":354.51,""h"":953.24,""x1"":79,""y1"":0,""x2"":138,""y2"":159,""conf"":0.9513,""depth_m"":null,""depth_valid"":false},{""cx"":439.63,""cy"":441.98,""w"":90.15,""h"":91.96,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.7442,""depth_m"":null,""depth_valid"":false}]",0.9513,646.86,478.20,354.51,953.24,,3.33,10.00,6.67,3.33,10.98,1193.11,33.57,167.98,1.13,0.16,1193.11
2026-04-24T14:47:15.523,1777031235.523019,exp_latency_final,400_lux,latency_measurement,,,1.6877,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=42/225 | roi_mode=full,SAFE (z=1.69m),0,1,2,0,"[{""cx"":652.08,""cy"":477.46,""w"":353.96,""h"":951.51,""x1"":79,""y1"":0,""x2"":139,""y2"":159,""conf"":0.9517,""depth_m"":null,""depth_valid"":false},{""cx"":440.04,""cy"":441.72,""w"":91.21,""h"":92.13,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.7278,""depth_m"":null,""depth_valid"":false}]",0.9517,652.08,477.46,353.96,951.51,,4.00,10.00,7.00,4.00,11.99,1150.14,23.62,182.20,1.89,0.16,1150.14
2026-04-24T14:47:15.623,1777031235.623098,exp_latency_final,400_lux,latency_measurement,,,1.6877,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=42/225 | roi_mode=full,SAFE (z=1.69m),0,0,2,0,"[{""cx"":659.21,""cy"":476.7,""w"":361.59,""h"":951.46,""x1"":80,""y1"":0,""x2"":140,""y2"":159,""conf"":0.9478,""depth_m"":null,""depth_valid"":false},{""cx"":441.86,""cy"":441.9,""w"":94.55,""h"":91.66,""x1"":66,""y1"":66,""x2"":82,""y2"":81,""conf"":0.7716,""depth_m"":null,""depth_valid"":false}]",0.9478,659.21,476.70,361.59,951.46,,0.00,9.99,9.99,0.00,11.99,1150.14,30.49,156.92,1.89,0.16,1150.14
2026-04-24T14:47:15.726,1777031235.726095,exp_latency_final,400_lux,latency_measurement,,,1.6939,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.69 m | valid=74/240 | roi_mode=full,SAFE (z=1.69m),0,0,2,0,"[{""cx"":659.21,""cy"":476.7,""w"":361.59,""h"":951.46,""x1"":80,""y1"":0,""x2"":140,""y2"":159,""conf"":0.9478,""depth_m"":null,""depth_valid"":false},{""cx"":441.86,""cy"":441.9,""w"":94.55,""h"":91.66,""x1"":66,""y1"":66,""x2"":82,""y2"":81,""conf"":0.7716,""depth_m"":null,""depth_valid"":false}]",0.9478,659.21,476.70,361.59,951.46,,4.92,9.85,4.92,4.92,4.61,1251.13,0.34,156.92,1.51,0.15,1251.13
2026-04-24T14:47:15.823,1777031235.823092,exp_latency_final,400_lux,latency_measurement,,,1.7002,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=51/225 | roi_mode=full,SAFE (z=1.70m),0,1,2,0,"[{""cx"":666.78,""cy"":476.67,""w"":380.19,""h"":952.12,""x1"":80,""y1"":0,""x2"":143,""y2"":159,""conf"":0.944,""depth_m"":null,""depth_valid"":false},{""cx"":439.76,""cy"":442.23,""w"":92.3,""h"":91.3,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.7553,""depth_m"":null,""depth_valid"":false}]",0.9440,666.78,476.67,380.19,952.12,,6.66,10.00,6.66,6.66,5.77,1232.28,0.36,139.88,1.44,1.16,1232.28
2026-04-24T14:47:15.930,1777031235.930755,exp_latency_final,400_lux,latency_measurement,,,1.7002,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=51/225 | roi_mode=full,SAFE (z=1.70m),0,0,2,0,"[{""cx"":666.78,""cy"":476.67,""w"":380.19,""h"":952.12,""x1"":80,""y1"":0,""x2"":143,""y2"":159,""conf"":0.944,""depth_m"":null,""depth_valid"":false},{""cx"":439.76,""cy"":442.23,""w"":92.3,""h"":91.3,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.7553,""depth_m"":null,""depth_valid"":false}]",0.9440,666.78,476.67,380.19,952.12,,4.91,9.81,4.91,4.91,5.77,1232.28,30.96,139.88,1.44,1.16,1232.28
2026-04-24T14:47:16.023,1777031236.023014,exp_latency_final,400_lux,latency_measurement,,,1.7002,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=51/225 | roi_mode=full,SAFE (z=1.70m),0,0,2,0,"[{""cx"":655.35,""cy"":478.38,""w"":368.77,""h"":954.55,""x1"":79,""y1"":0,""x2"":140,""y2"":159,""conf"":0.9423,""depth_m"":null,""depth_valid"":false},{""cx"":437.99,""cy"":443.08,""w"":87.8,""h"":90.54,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.7203,""depth_m"":null,""depth_valid"":false}]",0.9423,655.35,478.38,368.77,954.55,,4.00,10.00,6.00,4.00,5.77,1232.28,25.54,179.07,1.44,1.16,1232.28
2026-04-24T14:47:16.122,1777031236.122978,exp_latency_final,400_lux,latency_measurement,,,1.7115,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=54/225 | roi_mode=full,SAFE (z=1.71m),0,1,1,0,"[{""cx"":643.16,""cy"":477.46,""w"":362.47,""h"":952.34,""x1"":77,""y1"":0,""x2"":138,""y2"":159,""conf"":0.9509,""depth_m"":null,""depth_valid"":false}]",0.9509,643.16,477.46,362.47,952.34,,5.00,10.00,6.67,5.00,249.49,1225.90,36.23,151.78,3.18,0.22,1225.90
2026-04-24T14:47:16.223,1777031236.223342,exp_latency_final,400_lux,latency_measurement,,,1.7344,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=7535/9699 | roi_mode=full,SAFE (z=1.73m),0,1,1,0,"[{""cx"":643.16,""cy"":477.46,""w"":362.47,""h"":952.34,""x1"":77,""y1"":0,""x2"":138,""y2"":159,""conf"":0.9509,""depth_m"":null,""depth_valid"":false}]",0.9509,643.16,477.46,362.47,952.34,,5.71,10.00,5.71,5.71,3.08,857.45,40.14,151.78,1.64,0.14,857.45
2026-04-24T14:47:16.322,1777031236.322964,exp_latency_final,400_lux,latency_measurement,,,1.7344,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=7535/9699 | roi_mode=full,SAFE (z=1.73m),0,0,1,0,"[{""cx"":639.56,""cy"":478.45,""w"":356.36,""h"":954.01,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.95,""depth_m"":null,""depth_valid"":false}]",0.9500,639.56,478.45,356.36,954.01,,5.00,10.00,6.25,5.00,3.08,857.45,26.11,186.56,1.64,0.14,857.45
2026-04-24T14:47:16.423,1777031236.423368,exp_latency_final,400_lux,latency_measurement,,,1.7337,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=7328/9540 | roi_mode=full,SAFE (z=1.73m),0,0,1,0,"[{""cx"":639.56,""cy"":478.45,""w"":356.36,""h"":954.01,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.95,""depth_m"":null,""depth_valid"":false}]",0.9500,639.56,478.45,356.36,954.01,,5.55,10.00,5.55,5.55,11.50,837.27,31.62,186.56,2.79,0.18,837.27
2026-04-24T14:47:16.522,1777031236.522957,exp_latency_final,400_lux,latency_measurement,,,1.7337,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=7328/9540 | roi_mode=full,SAFE (z=1.73m),0,0,1,0,"[{""cx"":639.86,""cy"":478.01,""w"":356.17,""h"":953.16,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9511,""depth_m"":null,""depth_valid"":false}]",0.9511,639.86,478.01,356.17,953.16,,5.00,10.00,6.00,5.00,11.50,837.27,29.73,155.93,2.79,0.18,837.27
2026-04-24T14:47:16.623,1777031236.622990,exp_latency_final,400_lux,latency_measurement,,,1.7388,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7414/9540 | roi_mode=full,SAFE (z=1.74m),0,1,1,0,"[{""cx"":640.91,""cy"":477.99,""w"":358.5,""h"":953.01,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9515,""depth_m"":null,""depth_valid"":false}]",0.9515,640.91,477.99,358.50,953.01,,5.45,10.00,6.36,5.45,11.82,993.92,46.71,138.51,2.13,0.17,993.92
2026-04-24T14:47:16.723,1777031236.723054,exp_latency_final,400_lux,latency_measurement,,,1.7388,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7414/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":640.91,""cy"":477.99,""w"":358.5,""h"":953.01,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9515,""depth_m"":null,""depth_valid"":false}]",0.9515,640.91,477.99,358.50,953.01,,0.00,9.99,0.00,0.00,11.82,993.92,31.26,138.51,2.13,0.17,993.92
2026-04-24T14:47:16.823,1777031236.822985,exp_latency_final,400_lux,latency_measurement,,,1.7398,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7283/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":641.09,""cy"":477.7,""w"":358.57,""h"":952.76,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9504,""depth_m"":null,""depth_valid"":false}]",0.9504,641.09,477.70,358.57,952.76,,5.00,10.00,5.00,5.00,4.04,1075.53,0.40,141.25,1.20,2.37,1075.53
2026-04-24T14:47:16.927,1777031236.927429,exp_latency_final,400_lux,latency_measurement,,,1.7398,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7283/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":641.93,""cy"":478.28,""w"":358.91,""h"":953.53,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9514,""depth_m"":null,""depth_valid"":false}]",0.9514,641.93,478.28,358.91,953.53,,3.28,9.85,6.57,3.28,4.04,1075.53,37.31,137.56,1.20,2.37,1075.53
2026-04-24T14:47:17.022,1777031237.022906,exp_latency_final,400_lux,latency_measurement,,,1.7400,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7337/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":642.13,""cy"":478.62,""w"":358.72,""h"":954.03,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.952,""depth_m"":null,""depth_valid"":false}]",0.9520,642.13,478.62,358.72,954.03,,5.00,10.00,7.50,5.00,122.49,1063.09,31.04,143.66,1.64,0.10,1063.09
2026-04-24T14:47:17.133,1777031237.133727,exp_latency_final,400_lux,latency_measurement,,,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7290/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":642.13,""cy"":478.62,""w"":358.72,""h"":954.03,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.952,""depth_m"":null,""depth_valid"":false}]",0.9520,642.13,478.62,358.72,954.03,,5.87,9.79,5.87,5.87,12.81,1193.02,36.98,143.66,1.85,1.70,1193.02
2026-04-24T14:47:17.223,1777031237.222997,exp_latency_final,400_lux,latency_measurement,,,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7290/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":641.93,""cy"":478.34,""w"":358.55,""h"":953.55,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9517,""depth_m"":null,""depth_valid"":false}]",0.9517,641.93,478.34,358.55,953.55,,5.00,10.00,6.67,5.00,12.81,1193.02,49.71,166.17,1.85,1.70,1193.02
2026-04-24T14:47:17.322,1777031237.322932,exp_latency_final,400_lux,latency_measurement,,,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7290/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":641.93,""cy"":478.34,""w"":358.55,""h"":953.55,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9517,""depth_m"":null,""depth_valid"":false}]",0.9517,641.93,478.34,358.55,953.55,,4.29,10.00,5.71,4.29,12.81,1193.02,27.32,166.17,1.85,1.70,1193.02
2026-04-24T14:47:17.423,1777031237.423336,exp_latency_final,400_lux,latency_measurement,,,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7328/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":641.91,""cy"":478.34,""w"":358.28,""h"":953.48,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9521,""depth_m"":null,""depth_valid"":false}]",0.9521,641.91,478.34,358.28,953.48,,5.00,10.00,6.25,5.00,13.04,1392.14,0.43,163.88,1.07,0.17,1392.14
2026-04-24T14:47:17.523,1777031237.523624,exp_latency_final,400_lux,latency_measurement,,,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7328/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":641.97,""cy"":478.52,""w"":358.59,""h"":953.8,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.952,""depth_m"":null,""depth_valid"":false}]",0.9520,641.97,478.52,358.59,953.80,,4.44,9.99,6.66,4.44,13.04,1392.14,39.27,143.15,1.07,0.17,1392.14
2026-04-24T14:47:17.623,1777031237.623077,exp_latency_final,400_lux,latency_measurement,,,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7391/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":641.97,""cy"":478.52,""w"":358.59,""h"":953.8,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.952,""depth_m"":null,""depth_valid"":false}]",0.9520,641.97,478.52,358.59,953.80,,5.00,10.00,6.00,5.00,3.19,1416.22,0.33,143.15,2.81,0.23,1416.22
2026-04-24T14:47:17.722,1777031237.722876,exp_latency_final,400_lux,latency_measurement,,,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7391/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":640.8,""cy"":479.09,""w"":357.77,""h"":954.98,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9517,""depth_m"":null,""depth_valid"":false}]",0.9517,640.80,479.09,357.77,954.98,,0.00,10.02,10.02,0.00,3.19,1416.22,43.48,135.38,2.81,0.23,1416.22
2026-04-24T14:47:17.822,1777031237.822921,exp_latency_final,400_lux,latency_measurement,,,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7391/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":640.62,""cy"":479.27,""w"":357.91,""h"":954.9,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9518,""depth_m"":null,""depth_valid"":false}]",0.9518,640.62,479.27,357.91,954.90,,0.00,10.01,10.01,0.00,3.19,1416.22,35.87,154.55,2.81,0.23,1416.22
2026-04-24T14:47:17.922,1777031237.922868,exp_latency_final,400_lux,latency_measurement,,,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7305/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":640.23,""cy"":479.4,""w"":357.41,""h"":955.35,""x1"":77,""y1"":0,""x2"":137,""y2"":160,""conf"":0.9516,""depth_m"":null,""depth_valid"":false}]",0.9516,640.23,479.40,357.41,955.35,,3.34,10.01,10.01,3.34,5.98,1460.31,7.91,128.86,1.34,1.10,1460.31
2026-04-24T14:47:18.023,1777031238.023298,exp_latency_final,400_lux,latency_measurement,,,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=7305/9540 | roi_mode=full,SAFE (z=1.74m),0,0,1,0,"[{""cx"":640.23,""cy"":479.4,""w"":357.41,""h"":955.35,""x1"":77,""y1"":0,""x2"":137,""y2"":160,""conf"":0.9516,""depth_m"":null,""depth_valid"":false}]",0.9516,640.23,479.40,357.41,955.35,,2.50,9.99,7.50,2.50,5.98,1460.31,0.37,128.86,1.34,1.10,1460.31
2026-04-24T14:47:18.123,1777031238.123070,exp_latency_final,400_lux,latency_measurement,,,1.7662,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=7996/9540 | roi_mode=full,SAFE (z=1.76m),0,1,1,0,"[{""cx"":640.88,""cy"":479.05,""w"":356.86,""h"":954.6,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9515,""depth_m"":null,""depth_valid"":false}]",0.9515,640.88,479.05,356.86,954.60,,8.00,10.00,8.00,4.00,5.19,1403.78,1.98,128.69,3.74,0.07,1403.78
2026-04-24T14:47:18.223,1777031238.223148,exp_latency_final,400_lux,latency_measurement,,,1.7666,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=7996/9540 | roi_mode=full,SAFE (z=1.77m),0,1,1,0,"[{""cx"":640.88,""cy"":479.05,""w"":356.86,""h"":954.6,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9515,""depth_m"":null,""depth_valid"":false}]",0.9515,640.88,479.05,356.86,954.60,,8.33,10.00,6.67,5.00,3.97,1193.30,0.50,128.69,3.74,0.38,1193.30
2026-04-24T14:47:18.324,1777031238.324200,exp_latency_final,400_lux,latency_measurement,,,1.7666,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.77 m | valid=8032/9540 | roi_mode=full,SAFE (z=1.77m),0,0,1,0,"[{""cx"":642.11,""cy"":479.06,""w"":357.18,""h"":954.72,""x1"":77,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9514,""depth_m"":null,""depth_valid"":false}]",0.9514,642.11,479.06,357.18,954.72,,7.13,9.99,7.13,4.28,3.97,1193.30,24.76,179.77,4.09,0.38,1193.30
2026-04-24T14:47:18.423,1777031238.423422,exp_latency_final,400_lux,latency_measurement,,,1.7487,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=7874/9540 | roi_mode=full,SAFE (z=1.75m),0,1,1,0,"[{""cx"":642.65,""cy"":479.15,""w"":357.51,""h"":954.78,""x1"":78,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9516,""depth_m"":null,""depth_valid"":false}]",0.9516,642.65,479.15,357.51,954.78,,7.50,10.00,7.50,5.00,5.24,1184.35,0.39,170.18,1.14,0.19,1184.35
2026-04-24T14:47:18.522,1777031238.522888,exp_latency_final,400_lux,latency_measurement,,,1.7487,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=7874/9540 | roi_mode=full,SAFE (z=1.75m),0,0,1,0,"[{""cx"":642.65,""cy"":479.15,""w"":357.51,""h"":954.78,""x1"":78,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9516,""depth_m"":null,""depth_valid"":false}]",0.9516,642.65,479.15,357.51,954.78,,6.67,10.00,6.67,4.45,5.24,1184.35,29.76,170.18,1.14,0.19,1184.35
2026-04-24T14:47:18.622,1777031238.622924,exp_latency_final,400_lux,latency_measurement,,,1.6842,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=7008/9440 | roi_mode=full,SAFE (z=1.68m),0,1,2,0,"[{""cx"":643.14,""cy"":479.39,""w"":357.71,""h"":955.28,""x1"":78,""y1"":0,""x2"":137,""y2"":160,""conf"":0.9514,""depth_m"":null,""depth_valid"":false},{""cx"":434.45,""cy"":443.92,""w"":80.71,""h"":89.7,""x1"":66,""y1"":67,""x2"":79,""y2"":81,""conf"":0.5796,""depth_m"":null,""depth_valid"":false}]",0.9514,643.14,479.39,357.71,955.28,,7.00,10.00,7.00,5.00,15.83,1180.79,37.27,116.96,1.37,0.14,1180.79
2026-04-24T14:47:18.722,1777031238.722894,exp_latency_final,400_lux,latency_measurement,,,1.6149,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.61 m | valid=4881/9440 | roi_mode=full,SAFE (z=1.68m),0,0,2,0,"[{""cx"":643.32,""cy"":479.06,""w"":358.15,""h"":954.73,""x1"":78,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9519,""depth_m"":null,""depth_valid"":false},{""cx"":434.63,""cy"":443.95,""w"":80.6,""h"":89.89,""x1"":66,""y1"":67,""x2"":79,""y2"":81,""conf"":0.5799,""depth_m"":null,""depth_valid"":false}]",0.9519,643.32,479.06,358.15,954.73,,7.27,10.00,7.27,4.55,15.83,1180.79,27.99,145.09,1.35,0.06,1180.79
2026-04-24T14:47:18.823,1777031238.823353,exp_latency_final,400_lux,latency_measurement,,,1.6149,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.61 m | valid=4881/9440 | roi_mode=full,SAFE (z=1.68m),0,0,2,0,"[{""cx"":643.32,""cy"":479.06,""w"":358.15,""h"":954.73,""x1"":78,""y1"":0,""x2"":137,""y2"":159,""conf"":0.9519,""depth_m"":null,""depth_valid"":false},{""cx"":434.63,""cy"":443.95,""w"":80.6,""h"":89.89,""x1"":66,""y1"":67,""x2"":79,""y2"":81,""conf"":0.5799,""depth_m"":null,""depth_valid"":false}]",0.9519,643.32,479.06,358.15,954.73,,0.00,9.95,0.00,0.00,15.83,1180.79,35.43,145.09,1.35,0.06,1180.79
2026-04-24T14:47:18.926,1777031238.926700,exp_latency_final,400_lux,latency_measurement,,,1.5736,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=3377/9540 | roi_mode=full,SAFE (z=1.57m),0,1,2,0,"[{""cx"":643.6,""cy"":478.88,""w"":358.27,""h"":954.83,""x1"":78,""y1"":0,""x2"":138,""y2"":159,""conf"":0.9514,""depth_m"":null,""depth_valid"":false},{""cx"":435.01,""cy"":443.83,""w"":81.16,""h"":89.57,""x1"":66,""y1"":67,""x2"":80,""y2"":81,""conf"":0.5668,""depth_m"":null,""depth_valid"":false}]",0.9514,643.60,478.88,358.27,954.83,,4.91,9.81,4.91,4.91,206.83,1414.89,54.45,151.66,2.46,0.26,1414.89
